"","DATE","MONTH","YEAR","Country","Site","Data collector","TRAP TYPE","TRAP NO.","Trap location","SOAK TIME (DAYS)","DAY SET","MESH SIZE","Gap size (Cms)","Gap size 3/2 (cm)","Fisherman","Number of Fishers","No of traps","Trap Fished","GPS (0)","Total Catch (G)","Distance from park(M)","Kiswahili name","FAMILY","GENUS","SPECIES","FISH GROUPS","ENGLISH NAME","BY CATCH","FD/HC","LENGTH (Cm)","Depth (M)","Depth (cm)","WIDTH (Cm)","WEIGHT (kg)","WEIGHT (g)","PRICE PER GRADE","PRICE OF FISH (ksh)","Survey","Sea state","Trophic level","Id","Fish price_final","FunGr_Diet","Latitude","Longitude"
"66",21,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Kenyatta",1,"20/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.00819, E039.74009",995,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.2,"<20",NA,NA,0.06,60,6.6,110,0,0,0,0,110,"Invert-Micro",-4.00819,39.74009
"67",24,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",3,"21/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05383, E039.71574",560,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14,"<20",NA,NA,0.06,60,6.6,110,0,0,0,0,110,"Invert-Micro",-4.05383,39.71574
"68",24,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",3,"21/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05383, E039.71574",560,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",12,"<20",NA,NA,0.04,40,4.4,110,0,0,0,0,110,"Invert-Micro",-4.05383,39.71574
"69",25,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"24/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05511, E039.71653",1376,NA,NA,"Triodontidae","Arothron","Arothron hispidus","Puffers","White-spotted puffer","Yes","FD",24.5,"<20",NA,NA,0.4,400,44,110,0,0,0,0,110,"Variable",-4.05511,39.71653
"70",27,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"26/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05497, E039.71701",2200,NA,"Ngombe maji","Ostraciidae","Ostracion","Ostracion cubicum","Trunkfishes","Yellow boxfish","Yes","FD",24,"<20",NA,NA,0.28,280,30.8,110,0,0,0,0,110,"Variable",-4.05497,39.71701
"71",27,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"26/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05497, E039.71701",2200,NA,"Ngombe maji","Ostraciidae","Ostracion","Ostracion cubicum","Trunkfishes","Yellow boxfish","Yes","FD",21.5,"<20",NA,NA,0.24,240,26.4,110,0,0,0,0,110,"Variable",-4.05497,39.71701
"72",27,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"26/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05497, E039.71701",2200,NA,"Ngombe maji","Ostraciidae","Ostracion","Ostracion cubicum","Trunkfishes","Yellow boxfish","Yes","FD",20,"<20",NA,NA,0.2,200,22,110,0,0,0,0,110,"Variable",-4.05497,39.71701
"73",27,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",1,"26/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05517, E039.71561",2200,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon lunula","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",11,"<20",NA,NA,0.02,20,2.2,110,0,0,0,0,110,"Predator",-4.05517,39.71561
"74",27,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",1,"26/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05466, E039.71718",2200,NA,"Kitange","Pomacentridae","Dascyllus","Dascyllus trimaculatus","Damselfishes","Scissor tail sergeant","No","FD",11.5,"<20",NA,NA,0.04,40,4.4,110,0,0,0,0,110,"Planktivore",-4.05466,39.71718
"75",27,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",1,"26/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05466, E039.71718",2200,NA,"Stefua","Labridae","Cheilinus","Cheilinus trilobatus","Wrasses","Tripletail wrasse","Yes","FD",23,"<20",NA,NA,0.26,260,28.6,110,0,0,0,0,110,"Invert-Macro",-4.05466,39.71718
"76",29,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",2,"27/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05448, E039.71619",2220,NA,"Bunju miiba","Diodontidae","Diodon","Diodon hystrix","Porcupinefishes","Porcupine","Yes","FD",26,"<20",NA,NA,0.72,720,79.2,110,0,0,0,0,110,"Predator",-4.05448,39.71619
"77",29,1,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",2,"27/1/11",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05497, E039.71701",2220,NA,"Ngombe maji","Ostraciidae","Ostracion","Ostracion cubicum","Trunkfishes","Yellow boxfish","Yes","FD",22,"<20",NA,NA,0.22,220,24.2,110,0,0,0,0,110,"Variable",-4.05497,39.71701
"78",29,1,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",2,"27/1/11",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05517, E039.71561",2220,NA,NA,"Ephippidae","Platax","Platax teira","Batfishes","Longfin batfish","Yes","FD",6.5,"<20",NA,NA,0.02,20,2.2,110,0,0,0,0,110,"Predator",-4.05517,39.71561
"79",3,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"40576",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",920,NA,NA,"Tetraodontidae","Arothron","Arothron hispidus","Puffers","White-spotted puffer","Yes","FD",24,"<20",NA,NA,0.32,320,35.2,110,0,0,0,0,110,"Variable",-4.05807,39.71599
"80",3,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"40576",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",920,NA,NA,"Tetraodontidae","Arothron","Arothron hispidus","Puffers","White-spotted puffer","Yes","FD",24.2,"<20",NA,NA,0.34,340,37.4,110,0,0,0,0,110,"Variable",-4.05807,39.71599
"81",7,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",2,"40665",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",90,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",17.5,"<20",NA,NA,0.09,90,9.9,110,0,0,0,0,110,"Invert-Micro",-4.05807,39.71599
"82",8,2,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",1,"40726",NA,4,NA,"VTSZT8517P",1,6,3,"S04.05823, E039.71562",1400,NA,"Stefua","Labridae","Cheilinus","Cheilinus trilobatus","Wrasses","Tripletail wrasse","Yes","FD",23,"<20",NA,NA,0.26,260,28.6,110,0,0,0,0,110,"Invert-Macro",-4.05823,39.71562
"83",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",4,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.8,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Invert-Micro",-4.05807,39.71599
"84",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.2,"<20",NA,NA,0.05,50,5.5,110,0,0,0,0,110,"Invert-Micro",-4.05807,39.71599
"85",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16.5,"<20",NA,NA,0.145,145,15.95,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"86",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",12.4,"<20",NA,NA,0.06,60,6.6,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"87",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.3,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"88",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.5,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"89",13,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"40757",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1115,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"90",14,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"13/02/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",365,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",12.4,"<20",NA,NA,0.045,45,4.95,110,0,0,0,0,110,"Invert-Micro",-4.05807,39.71599
"91",14,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"13/02/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",365,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",12.5,"<20",NA,NA,0.06,60,6.6,110,0,0,0,0,110,"Predator",-4.05807,39.71599
"92",14,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"13/02/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05807, E039.71599",365,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.2,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Predator",-4.05807,39.71599
"93",17,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40788",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05762, E039.71664",1560,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14,"<20",NA,NA,0.075,75,8.25,110,0,0,0,0,110,"Predator",-4.05762,39.71664
"94",17,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40788",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05779, E039.71570",1560,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon vagabundus","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",11.8,"<20",NA,NA,0.065,65,7.15,110,0,0,0,0,110,"Predator",-4.05779,39.7157
"95",21,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",4,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06363, E039.71372",280,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Invert-Micro",-4.06363,39.71372
"96",21,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",4,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06363, E039.71372",280,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",12.9,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Invert-Micro",-4.06363,39.71372
"97",21,2,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",4,"17/2/2011",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06360, E039.71229",280,NA,"Sharifu","Monacanthidae","Aluterus","Aluterus scriptus","Filefishes","Scrawled filefish","Yes","FD",18.5,"<20",NA,NA,0.14,140,15.4,110,0,0,0,0,110,"Variable",-4.0636,39.71229
"98",24,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",1330,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",15.1,"<20",NA,NA,0.1,100,11,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"99",24,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",1330,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14.3,"<20",NA,NA,0.09,90,9.9,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"100",24,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",1330,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14,"<20",NA,NA,0.085,85,9.35,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"101",24,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",1330,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.5,"<20",NA,NA,0.08,80,8.8,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"102",24,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",1330,NA,"Sharifu","Monacanthidae","Aluterus","Aluterus scriptus","Filefishes","Scrawled filefish","Yes","FD",17.9,"<20",NA,NA,0.13,130,14.3,110,0,0,0,0,110,"Variable",-4.06094,39.71317
"103",28,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",2460,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"104",28,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06094, E039.71317",2460,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13,"<20",NA,NA,0.07,70,7.7,110,0,0,0,0,110,"Invert-Micro",-4.06094,39.71317
"105",28,2,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"17/2/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06363, E039.71372",2460,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus aculeatus","Triggerfishes","Picassofish","Yes","FD",20,"<20",NA,NA,0.22,220,24.2,110,0,0,0,0,110,"Predator",-4.06363,39.71372
"106",28,2,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",11,"17/2/2011",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06352, E039.71378",2460,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",22.2,"<20",NA,NA,0.18,180,19.8,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06352,39.71378
"107",1,3,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",12,"17/2/2011",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06352, E039.71378",1560,NA,"Stefua","Labridae","Oxychellinus","Oxycheilinus bimaculatus","Wrasses","Twospot wrasse","Yes","FD",30,"<20",NA,NA,0.56,560,61.6,110,0,0,0,0,110,"Predator",-4.06352,39.71378
"108",3,3,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",14,"17/2/2011",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06352, E039.71378",680,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",16,"<20",NA,NA,0.1,100,11,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06352,39.71378
"109",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06340, E039.71374",2360,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16,"<20",NA,NA,0.1,100,11,110,0,0,0,0,110,"Invert-Micro",-4.0634,39.71374
"110",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06268, E039.71464",2360,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",15.6,"<20",NA,NA,0.09,90,9.9,110,0,0,0,0,110,"Invert-Micro",-4.06268,39.71464
"111",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06268, E039.71464",2360,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus aculeatus","Triggerfishes","Picassofish","Yes","FD",23.2,"<20",NA,NA,0.24,240,26.4,110,0,0,0,0,110,"Predator",-4.06268,39.71464
"112",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06268, E039.71464",2360,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",22,"<20",NA,NA,0.16,160,17.6,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06268,39.71464
"113",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06333, E039.71370",2360,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",23.5,"<20",NA,NA,0.18,180,19.8,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06333,39.7137
"114",15,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",7,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06333, E039.71370",2360,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",16.6,"<20",NA,NA,0.12,120,13.2,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06333,39.7137
"115",17,3,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",9,"40758",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06059, E039.71607",1630,NA,"Fute","Haemulidae","Plectorhinchus","Plectorhinchus flavomaculatus","Sweetlips","Gold spotted sweetlips","Yes","FD",24.4,"<20",NA,NA,0.24,240,26.4,110,0,0,0,0,110,"Pisc-Macro-Invert",-4.06059,39.71607
"116",17,3,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",9,"40758",NA,4,NA,"VTSZT8517P",1,6,3,"S04.06433, E039.71278",1630,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus rectangulus","Triggerfishes","Wedge piucassofish","Yes","FD",20,"<20",NA,NA,0.22,220,24.2,110,0,0,0,0,110,"Variable",-4.06433,39.71278
"117",19,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06340, E039.71374",3100,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14,"<20",NA,NA,0.08,80,8.8,110,0,0,0,0,110,"Invert-Micro",-4.0634,39.71374
"118",19,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06268, E039.71464",3100,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",14.5,"<20",NA,NA,0.09,90,9.9,110,0,0,0,0,110,"Invert-Micro",-4.06268,39.71464
"119",19,3,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",11,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.06268, E039.71464",3100,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16.7,"<20",NA,NA,0.11,110,12.1,110,0,0,0,0,110,"Invert-Micro",-4.06268,39.71464
"120",5,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03355, E039.72570",900,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",15.5,"<20",NA,NA,0.12,120,13.2,110,0,0,0,0,110,"Invert-Micro",-4.03355,39.7257
"121",5,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",1,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03355, E039.72570",900,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13.7,"<20",NA,NA,0.08,80,8.8,110,0,0,0,0,110,"Invert-Micro",-4.03355,39.7257
"122",7,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",3,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03355, E039.72570",316,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16,"<20",NA,NA,0.14,140,15.4,110,0,0,0,0,110,"Invert-Micro",-4.03355,39.7257
"123",7,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",3,"40758",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03355, E039.72570",316,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",15,"<20",NA,NA,0.13,130,14.3,110,0,0,0,0,110,"Invert-Micro",-4.03355,39.7257
"124",12,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",3,"40790",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05194, E039.71964",6900,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16,"<20",NA,NA,0.15,150,16.5,110,0,0,0,0,110,"Invert-Micro",-4.05194,39.71964
"125",12,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",3,"40790",NA,0,NA,"VTSZT8517P",1,6,3,"S04.05194, E039.71964",6900,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16,"<20",NA,NA,0.15,150,16.5,110,0,0,0,0,110,"Invert-Micro",-4.05194,39.71964
"126",13,4,2011,"Kenya","Bamburi","Mbaru","Gated","G4","Reef",1,"40881",NA,4,NA,"VTSZT8517P",1,6,3,"S04.03866, E039.72254",2340,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon auriga","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",16,"<20",NA,NA,0.12,120,13.2,110,0,0,0,0,110,"Invert-Micro",-4.03866,39.72254
"127",19,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",5,"14/4/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03681, E039.72352",710,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus aculeatus","Triggerfishes","Picassofish","Yes","FD",18.8,"<20",NA,NA,0.2,200,22,110,0,0,0,0,110,"Predator",-4.03681,39.72352
"128",23,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",4,"19/4/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.02790, E039.72774",4120,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus aculeatus","Triggerfishes","Picassofish","Yes","FD",16.8,"<20",NA,NA,0.18,180,19.8,110,0,0,0,0,110,"Predator",-4.0279,39.72774
"129",23,4,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",4,"19/4/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.02790, E039.72774",4120,NA,"Kikande","Balistidae","Rhinecanthus","Rhinecanthus aculeatus","Triggerfishes","Picassofish","Yes","FD",17,"<20",NA,NA,0.19,190,20.9,110,0,0,0,0,110,"Predator",-4.0279,39.72774
"130",4,5,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",8,"26/4/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03309, E039.72537",2060,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon lunula","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",15.5,"<20",NA,NA,0.12,120,13.2,110,0,0,0,0,110,"Predator",-4.03309,39.72537
"131",4,5,2011,"Kenya","Bamburi","Mbaru","Traditional","T","Reef",8,"26/4/2011",NA,0,NA,"VTSZT8517P",1,6,3,"S04.03309, E039.72537",2060,NA,"Kikorokoro","Chaetodontidae","Chaetodon","Chaetodon lunula","Butterflyfishes","Threadfin Butterflyfish","Yes","FD",13,"<20",NA,NA,0.09,90,9.9,110,0,0,0,0,110,"Predator",-4.03309,39.72537
