"TripID","Site","TrapType","FoodDim1","FoodDim2","ConsDim1","ConsDim2"
"AHBUW5836Y","Mkunguni","Traditional",-0.864422732826952,-0.232224601199439,2.25757083854656,-0.114696424233935
"IRHEQ7990E","Mkunguni","Gated",-0.872525898970927,-0.304464767116658,1.67352079349441,-0.0935030608165767
"EAODW4209M","Mkunguni","Traditional",0.0856171430523613,-0.410938061133226,2.0512560556284,-0.159776395477824
"SPISB2996W","Mkunguni","Gated",-0.592010371896483,-0.670820568820964,2.25855478399524,0.0343274082145019
"YOXYJ7117L","Mkunguni","Gated",-0.549983429774767,-0.791169619442732,2.15296879923948,0.0112567727068396
"OLOEH0314E","Mkunguni","Traditional",-0.663231157169772,-0.479653009646295,2.32880957524926,-0.0991306942528601
"ZWYRE7666A","Mkunguni","Gated",-0.827535927278129,-0.366579522197113,2.2791631328271,0.0388303515304565
"NFJQH3407V","Mkunguni","Gated",-0.559992905552914,-0.805657483240301,2.21403057355608,0.0245988269763342
"BBBTE1285X","Mkunguni","Traditional",-0.337467441789755,-0.576472278134227,2.31136335401594,-0.102942709758429
"TFQHC3766F","Mkunguni","Traditional",-1.0805861376573,-0.0755051743881073,1.97552359527471,-0.176324008240635
"JGZHX8577I","Mkunguni","Gated",-0.972993439792086,-0.290783958190464,2.48880855798073,0.084638071189047
"ELEEX9155S","Mkunguni","Traditional",-1.07347795245966,-0.180335920149261,2.34153077823188,-0.096351099613383
"MMGNH1781C","Mkunguni","Traditional",-0.990719385559942,-0.250779272238472,2.32880957524926,-0.0991306942528601
"IUWBD7900J","Mkunguni","Gated",-0.411389468311547,-0.938874282371613,3.09664787716611,0.528734672377008
"IJRXX1602W","Mkunguni","Gated",-0.26101649077767,-0.785382960378106,2.39721589650584,0.0646249897848075
"GHZXF6892P","Mkunguni","Gated",-0.937143122770763,-0.323062523066405,2.29544627264486,0.0423882326689888
"DYRAZ3266K","Mkunguni","Gated",-0.428329871218354,-0.909980211181712,2.18349968639777,0.0179277998415845
"JOIVV4389U","Mkunguni","Traditional",-0.966624825429377,-0.253895077901131,2.25175543146881,-0.115967096069124
"KFKSS1711K","Mkunguni","Traditional",-0.615533712081803,-0.306952316826428,2.12187800673193,-0.144345433721694
"XNZDF8890U","Mkunguni","Gated",-0.973773753001251,-0.271635543210365,2.0337529541452,-0.0147919999145468
"SLFTF5794A","Mkunguni","Gated",-1.05777263717525,-0.241263731639777,2.13261487446728,0.00680942128367493
"TYNBE7515C","Mkunguni","Gated",-0.777580654599148,-0.458626323725062,2.31240787662169,0.0460943588549587
"TODPC0782H","Mkunguni","Traditional",-0.62395368132399,-0.225650331068999,2.07845630055125,-0.153833116757775
"BIVPW1609M","Mkunguni","Gated",-1.24915797698302,-0.0202171242850455,1.99013740106191,-0.02432203867847
"VKJIU0018X","Mkunguni","Gated",-1.09234836468667,-0.145289319052066,2.19367664878388,0.0201514755531692
"CDBCR4933N","Mkunguni","Gated",-1.0995125730633,-0.168219813824047,2.24456146071437,0.0312698541110791
"XGHOQ1194B","Mkunguni","Gated",-1.15756880624549,-0.0833882418410888,2.04865493478198,-0.0115359033368732
"PHQLJ5143T","Mkunguni","Traditional",-0.999484650777217,-0.0305140890724526,1.78506901347772,-0.217938510843097
"ZQLQU3702J","Mkunguni","Traditional",-1.23548010148418,-0.0472455992496754,2.18972442263924,-0.129520928977815
"AFEAJ8481K","Mkunguni","Gated",-0.875756120111122,-0.511296632443964,2.45475401138386,0.284920112609164
"ZEDJT4462G","Mkunguni","Gated",-1.14112440910727,-0.121041281698397,2.17332272401167,0.0157041241300038
"YIHEI3133R","Mkunguni","Traditional",-1.10860192599292,0.0159201813483906,1.91562490237367,-0.18941192814309
"MBHNM5538C","Mkunguni","Gated",-1.09234836468667,-0.145289319052066,2.19367664878388,0.0201514755531692
"SVJJO8098G","Mkunguni","Gated",-1.30055975979689,0.0737553993660823,1.87140617322411,-0.0502649219802587
"ABBLA2558S","Mkunguni","Gated",-1.42735404407021,0.139051594561162,1.82730600288434,-0.0599008500637832
"MXTTC4866J","Munje","Traditional",0.791670069780001,-0.165156018438376,0.310157567620798,-0.984532590751888
"PRYER1574C","Munje","Traditional",1.18739119989126,-0.0436408865774196,-1.11191196150162,0.375726971968393
"OWNCU3695Q","Munje","Traditional",2.71656355191374,-0.176023478893436,0.205902023786959,-0.778051195086917
"IPHDV0614P","Munje","Traditional",1.92756415627596,0.296414538510905,-1.81360019239596,0.268856506366999
"QUNLY3576C","Munje","Traditional",0.0562232262668804,-0.20444773959246,-0.362701805343938,-0.00733474107417945
"PVFQT8561V","Munje","Traditional",-0.221495249834481,0.452961080322835,-1.57637549323977,0.0659816875468286
"LKASW9311V","Munje","Traditional",0.606034770404795,-0.426837057860854,1.14918908370516,-0.93229472465108
"IJUIY5843P","Munje","Traditional",0.940841038404012,-0.6287201888881,1.11827048540837,-1.13661558477743
"NSKMU7811A","Munje","Traditional",0.17230307620887,-0.688332073604508,-0.322663639097083,0.579808482257607
"DDENC0140H","Mwandamo","Traditional",-0.520469621498724,-0.463577900470142,-0.242695665078198,1.3882000110432
"QDTBC6674O","Mwandamo","Traditional",0.626365899462778,0.884799963483123,-2.16088071462591,0.543246110297244
"GPCEK3960S","Mwandamo","Traditional",1.99623405256228,1.0095394433446,-2.57853689375565,1.0306687391651
"TUTOM0323G","Mwandamo","Traditional",0.315406453816482,0.48183901341806,-1.09158686697258,0.328719528550314
"IQLNS2761W","Mwandamo","Traditional",0.0806345980252983,0.953511325115005,-2.39626430633633,0.667158671871368
"AMKDZ1004T","Mwandamo","Traditional",-1.00390668896132,1.06047943911229,-2.4478223811561,0.44562077792073
"IOPPG9941N","Mwandamo","Traditional",-0.210514000675375,0.919953805248571,-2.35322216759419,0.846694948646049
"SANUC7897W","Mwandamo","Gated",0.415274163849053,0.0707919009115562,0.188750511206214,0.891590432399935
"RPEDR5605R","Mwandamo","Gated",1.07575558163742,1.29178205043249,-1.92205794767146,0.756657702132636
"QXXPA6312Z","Mwandamo","Gated",0.277491254456059,0.585237757587854,-0.340245875467292,0.492498133662211
"OPGTZ8007K","Mwandamo","Gated",1.26862086547898,0.800556798405303,-1.2255721977396,0.936431093248314
"QQDMA5546J","Mwandamo","Gated",-1.30627254657763,0.755713606895043,-1.81156417511023,0.823765317477298
"RUNNX0668V","Mwandamo","Gated",2.49867709438961,1.36329595826371,-1.86074430519065,0.866949016832123
"SOAMV2918G","Mwandamo","Gated",0.373580817326805,0.559463738327824,-0.365495418205828,0.296646100219049
"OILYD8026K","Mwandamo","Gated",1.08825167428477,0.756650923321164,-1.2510630967817,0.898401450685524
"EPASG9589I","Mwandamo","Gated",0.94422495440413,0.803000351425922,-1.32420801990189,0.723861419344321
"QGBUD5339J","Mwandamo","Gated",0.641001949511795,1.06305937508565,-1.93690313540765,0.819188937008313
"HTIVO0410Q","Bamburi","Gated",-0.58093661343734,-0.822813621535053,-0.990213738821081,-0.38073068288772
"ARUYQ6950X","Bamburi","Gated",-1.33973051662476,-0.094049797625938,-0.142205930736684,-1.63518610697778
"NZAYU8763X","Bamburi","Gated",-1.4399221062323,0.238180715560547,0.0236249968681151,-2.23928656476999
"YAXJS9952L","Bamburi","Gated",-1.33671929144404,0.00366476999375596,0.379818680381561,-2.16145791486462
"SEBUP1185S","Bamburi","Gated",-1.55943723334848,0.325407372917022,-0.0527022210276211,-2.25596413260685
"CENYS4556Y","Bamburi","Gated",-1.37109816648699,0.145495705283917,-0.410819036560988,-1.7498799878037
"WRHTR1971R","Bamburi","Gated",-1.27156364602108,-0.172861633817444,-0.522540822155804,-1.59420862140567
"WHQUO8973J","Bamburi","Gated",-1.20158572151051,-0.274830076254413,-0.925661585205506,-0.857484853493309
"VWCAB8009O","Bamburi","Gated",-1.20282618093746,-0.195374213798399,0.514598162714408,-2.08946366703929
"OFBNY3946Z","Bamburi","Gated",-1.18728792171067,-0.266781061684049,-1.17896711636969,0.0187926877065608
"XEESV5483G","Bamburi","Gated",-1.44306439981113,0.129349045342276,-0.777070760141302,-1.236456931029
"LZOHW1368O","Bamburi","Gated",-1.01669258256709,-0.53864856871274,-1.38260169877365,0.814514116432724
"CNWKM0253V","Bamburi","Gated",-1.35004184977008,0.0206394790200391,-0.234089870753548,-1.82054357557003
"FUQUO1970K","Vanga","Traditional",-0.748856363650262,-0.115811130886233,-2.72659701105543,-0.315404458386168
"AKHEA6965R","Vanga","Traditional",-1.54469341433348,0.443144101172184,-3.71060163588746,1.28812489888225
"UOCCD6165M","Vanga","Traditional",-1.09389998813888,-0.0822244389754734,-3.18433803672201,0.121515311511058
"KJLCD0388G","Vanga","Traditional",-1.17961865629521,-0.554976402398178,-2.02669163046583,-0.242675543110409
